id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
davis106,Davis,Satchel,R,R,BLG,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,19400428,19400530,1940
dawsj102,Dawson,Johnnie,?,?,CAG,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19400502,19400503,1940
dawsj102,Dawson,Johnnie,?,?,KCM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400523,19400523,1940
dawsj102,Dawson,Johnnie,?,?,MEM,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19400505,19400623,1940
deanb101,Dean,Bill,?,?,PH5,3,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,19400511,19400623,1940
deanr101,Dean,Robert,?,R,SNO,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19400324,19400717,1940
debrr101,Debran,Roy,?,?,NY5,4,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,19400414,19400513,1940
decul101,Decuir,Lionel,R,R,KCM,24,0,0,0,20,0,0,1,0,0,2,0,2,0,0,0,19400428,19400902,1940
decul101,Decuir,Lionel,R,R,SAS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19401001,19401001,1940
dimee101,Dimes,Edwin,R,R,CV9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19400603,19400603,1940
dixoe101,Dixon,Eddie,R,R,BLG,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19400331,19400407,1940
dougj102,Douglas,Jesse,L,R,KCM,28,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,19400421,19400714,1940
duckm101,Duckett,Mahlon,R,R,PH5,35,0,0,0,0,0,6,29,0,0,0,0,0,0,0,0,19400620,19400915,1940
dumal101,Dumas,Lafayette,?,?,MEM,23,8,7,1,0,1,0,0,0,7,3,2,12,0,0,0,19400523,19400929,1940
duncf102,Duncan,Frank,R,R,CAG,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19400414,19400421,1940
duncs101,Duncan,Scottie,R,R,SNO,10,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,19400324,19400707,1940
dunnj104,Dunn,Jake,R,R,PH5,60,0,0,0,0,0,1,10,10,11,3,28,41,0,0,0,19400518,19400915,1940
easth104,Easterling,Howard,B,R,ASE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19400818,19400818,1940
easth104,Easterling,Howard,B,R,HOM,56,0,0,0,0,0,5,29,5,10,11,1,22,0,0,0,19400405,19400914,1940
eastu101,Eastern,,?,?,NW2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19400513,19400513,1940
ellir105,Ellis,Rocky,?,R,HOM,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,19400512,19400714,1940
ellis102,Ellis,Specs,?,L,CV9,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19400623,19400902,1940
ellis102,Ellis,Specs,?,L,PH5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,19400907,19400907,1940
elseh101,Else,Harry,R,R,CAG,19,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,19400519,19400825,1940
elseh101,Else,Harry,R,R,KCM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400517,19400517,1940
evanb105,Evans,Bob,R,R,NY5,16,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,19400414,19400915,1940
evanf101,Evans,Felix,R,R,MEM,3,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,19400906,19400908,1940
evanu103,Evans,,?,?,NW2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19400417,19400417,1940
everj103,Everett,Jimmy,R,R,NW2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19400615,19400623,1940
fernj101,Fernandez,Jose Maria,R,R,NY6,21,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,19400511,19400922,1940
ferrw102,Ferrell,Willie,?,L,HOM,15,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,19400416,19400914,1940
fielw101,Fields,Wilmer,R,R,HOM,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19400713,19400713,1940
figuj102,Figueroa,Jose,?,?,NY6,13,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,19400512,19400815,1940
fordj101,Ford,Jimmy,R,R,SAS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19401001,19401001,1940
fordj101,Ford,Jimmy,R,R,SNO,36,0,0,0,0,0,12,16,1,0,0,3,3,0,0,0,19400324,19400929,1940
fordr102,Ford,Rogers,?,?,CAG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400520,19400520,1940
forrp101,Forrest,Percy,R,R,CAG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400724,19400724,1940
fraza101,Frazier,Al,R,R,CV9,20,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,19400324,19400804,1940
garcs101,Garcia,Silvio,R,R,NY6,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,19400910,19400922,1940
gastr101,Gaston,Robert,R,R,HOM,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,19400518,19400914,1940
gibsj101,Gibson,Josh,R,R,HOM,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
grayc104,Gray,Chesley,L,R,SNO,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19400324,19400331,1940
greej108,Greene,Joe,R,R,ASW,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
greej108,Greene,Joe,R,R,KCM,42,1,1,0,39,0,0,0,0,0,0,0,0,0,0,0,19400416,19400902,1940
greel102,Green,Leslie,L,R,ASW,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,19400818,19400818,1940
greel102,Green,Leslie,L,R,SAS,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19401001,19401001,1940
greel102,Green,Leslie,L,R,SNO,34,0,0,0,0,0,0,0,0,10,20,1,31,0,0,0,19400324,19400929,1940
greeu101,Green,,?,R,NY5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400414,19400616,1940
gregj101,Gregory,John,?,?,BIR,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19400531,19400602,1940
guilj101,Guilbe,Juan,R,R,NY6,8,3,2,1,0,4,0,0,0,0,0,1,1,0,0,0,19400512,19400812,1940
gunnt102,Gunn,Teddy,?,R,CV9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19400603,19400603,1940
hallb110,Hall,Bad News,?,?,IN8,11,0,0,0,0,1,4,2,0,0,1,1,2,0,0,0,19400505,19400818,1940
hamij104,Hamilton,J.C.,L,L,HOM,22,16,12,4,0,0,0,0,0,1,1,2,4,0,0,0,19400502,19400906,1940
hardp102,Hardy,Paul,R,R,AST,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19401004,19401004,1940
hardp102,Hardy,Paul,R,R,BIR,33,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,19400421,19400922,1940
hardp102,Hardy,Paul,R,R,SAS,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19401001,19401004,1940
harrc104,Harris,Curtis,R,R,PH5,18,0,0,0,0,1,3,7,6,0,0,0,0,0,0,0,19400511,19400629,1940
harrv102,Harris,Vic,L,R,HOM,48,0,0,0,1,1,0,0,0,43,0,0,43,0,0,0,19400405,19400914,1940
harvb101,Harvey,Bill,L,L,IN8,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,19400416,19400505,1940
hawkj101,Hawkins,John,?,?,NY5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19400811,19400915,1940
hayec101,Hayes,Charley,?,?,PH5,38,0,0,0,0,1,23,13,1,0,0,0,0,0,1,0,19400511,19400727,1940
hayec101,Hayes,Charley,?,?,SNO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19400324,19400324,1940
hayej104,Hayes,Johnny,L,R,NY5,25,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,19400505,19400915,1940
haywb102,Haywood,Buster,R,R,BIR,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19400331,19400512,1940
hendc102,Henderson,Curtis,R,R,ASW,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19400818,19400818,1940
hendc102,Henderson,Curtis,R,R,IN8,17,0,0,0,0,0,0,5,9,0,1,0,1,0,0,0,19400421,19400814,1940
henrp101,Henry,Preacher,R,R,CV9,22,22,14,8,0,0,0,0,0,0,0,0,0,0,0,0,19400324,19400902,1940
herer101,Heredia,Ramon,R,R,NY6,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,19400511,19400922,1940
hickj108,Hicks,Jimmy,R,R,HOM,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,19400405,19400712,1940
higuu101,Higuero,,?,?,NY6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400609,19400609,1940
hillj104,Hill,Jimmy,L,L,NW2,21,14,10,4,0,0,0,0,0,1,0,0,1,0,2,0,19400505,19400902,1940
hollb106,Holland,Bill,B,R,KCM,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19400416,19400416,1940
hollb106,Holland,Bill,B,R,NY5,7,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,19400502,19400629,1940
holml101,Holmes,Lefty,L,L,NY6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19400723,19400815,1940
hookl101,Hooker,Leniel,R,R,NW2,21,21,13,8,0,0,0,0,0,0,0,0,0,0,0,0,19400417,19400811,1940
hornb101,Horne,Billy,R,R,CAG,20,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,19400414,19400908,1940
hornb101,Horne,Billy,R,R,SAS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19401001,19401001,1940
hoskb101,Hoskins,Bill,L,R,BLG,50,0,0,0,0,0,0,2,0,45,0,1,46,0,0,0,19400407,19400914,1940
howac102,Howard,Carrenza,R,R,NY6,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,19400527,19400910,1940
howar101,Howard,Red,L,L,AST,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19401004,19401004,1940
howar101,Howard,Red,L,L,BIR,22,22,7,15,0,0,0,0,0,0,0,0,0,0,0,0,19400331,19400902,1940
hubew101,Hubert,Willie,R,R,BLG,25,25,16,9,0,0,0,0,0,0,0,0,0,0,0,0,19400407,19400922,1940
hudsf101,Hudson,Willie,L,L,CAG,21,11,9,2,0,3,0,0,0,7,0,1,8,0,0,0,19400414,19400721,1940
hudsf101,Hudson,Frank,L,L,MEM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400902,19400902,1940
hughs101,Hughes,Sammy,R,R,BLG,57,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,19400407,19400922,1940
hughs101,Hughes,Sammy,R,R,NAS,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19401001,19401004,1940
hughu101,Hughes,,?,?,MEM,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19400408,19400408,1940
hutcw101,Hutchinson,Willie,R,R,MEM,12,10,8,2,0,0,0,0,0,1,1,0,2,0,0,0,19400718,19400922,1940
hydec101,Hyde,Cowan,R,R,MEM,3,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,19400407,19400428,1940
irvim101,Irvin,Monte,R,R,NW2,44,0,0,0,0,0,3,6,11,0,25,0,25,0,0,0,19400505,19400906,1940
isrec101,Isreal,Clarence,R,R,NW2,39,0,0,0,0,0,14,22,0,0,0,0,0,0,1,0,19400417,19400906,1940
jackb102,Jackson,Big Train,L,L,MEM,8,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,19400508,19400704,1940
jackf103,Jackson,Freddie,?,?,NY5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400421,19400421,1940
jackj104,Jackson,Jelly,R,R,HOM,53,0,0,0,0,0,1,1,51,0,0,0,0,0,0,0,19400405,19400914,1940
jackj105,Jackson,James,?,?,IN8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
jeffs101,Jeffries,Sonny Boy,R,R,HOM,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,19400728,19400913,1940
jenkf102,Jenkins,Fats,L,L,NY5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19400804,19400804,1940
jenkf102,Jenkins,Fats,L,L,PH5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19400511,19400511,1940
jenkj104,Jenkins,Joe,?,R,CV9,6,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,19400709,19400902,1940
jessg101,Jessup,Gentry,R,R,AST,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19401004,19401004,1940
jessg101,Jessup,Gentry,R,R,BIR,11,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,19400331,19400922,1940
johnc103,Johnson,Connie,R,R,ASW,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
johnc103,Johnson,Connie,R,R,IN8,13,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,19400609,19400818,1940
johnj109,Johnson,Josh,R,R,HOM,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19400606,19400813,1940
johnj110,Johnson,Johnny,?,R,BLG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400421,19400421,1940
johnj117,Johnson,Jimmy,?,?,IN8,14,5,2,3,0,0,0,0,0,0,2,3,5,0,0,0,19400609,19400818,1940
johnl106,Johnson,Lefty,?,L,NY5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19400331,19400526,1940
johnt106,Johnson,Tommy,R,R,PH5,14,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,19400530,19400915,1940
johnt108,Johnson,Tommy,?,R,CAG,13,12,9,3,0,0,0,0,0,0,0,1,1,0,0,0,19400421,19400823,1940
jonea104,Jones,Archie,R,R,PH5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,19400511,19400526,1940
jonec108,Jones,Casey,L,R,MEM,9,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,19400524,19400922,1940
joneh105,Jones,Hank,?,?,CAG,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19400609,19400623,1940
jonej110,Jones,Julius,R,R,BIR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400512,19400512,1940
jonem103,Jones,Mint,B,R,CV9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19400324,19400609,1940
jordl101,Jordan,Larnie,R,R,PH5,45,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,19400616,19400915,1940
kempg101,Kemp,Gabby,R,R,CV9,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,19400630,19400630,1940
keyer101,Keyes,Robert,L,L,IN8,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19400416,19400505,1940
keyer101,Keyes,Robert,L,L,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
kimbh102,Kimbro,Henry,L,R,BLG,60,0,0,0,0,0,0,0,0,2,54,2,58,0,0,0,19400407,19400922,1940
kimbh102,Kimbro,Henry,L,R,NAS,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,19401001,19401004,1940
kranf101,Kranson,Floyd,R,R,KCM,18,17,13,4,0,0,0,0,0,0,0,1,1,0,0,0,19400428,19400902,1940
lamac101,Lamar,Clarence,R,R,CV9,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,19400324,19400901,1940
leonb101,Leonard,Buck,L,L,ASE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
leonb101,Leonard,Buck,L,L,HOM,59,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,19400405,19400914,1940
linar101,Linares,Rogelio,L,L,NY6,29,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,19400511,19400922,1940
logac101,Logan,Coley,R,R,PH5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,19400511,19400720,1940
longe101,Long,Emory,R,R,PH5,8,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,19400518,19400606,1940
longr102,Longley,Red,R,R,MEM,48,0,0,0,2,0,0,0,0,26,11,9,41,0,0,0,19400407,19400929,1940
lylej102,Lyles,John,B,R,SAS,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19401001,19401001,1940
lylej102,Lyles,John,B,R,SNO,38,0,0,0,0,0,0,4,18,1,5,3,9,0,0,0,19400414,19400929,1940
mackb102,Mackey,Biz,B,R,NAS,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19401001,19401004,1940
mackb102,Mackey,Biz,B,R,NW2,42,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,19400505,19400906,1940
mackb102,Mackey,Biz,B,R,NY6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400910,19400910,1940
mannm101,Manning,Max,R,R,NW2,26,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,19400417,19400906,1940
manuu101,Manuel,,?,?,CV9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19400324,19400324,1940
marcz101,Marcell,Ziggy,R,R,BLG,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19400407,19400421,1940
marcz101,Marcell,Ziggy,R,R,HOM,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19400512,19400519,1940
marcz101,Marcell,Ziggy,R,R,IN8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400728,19400728,1940
martr105,Martinez,Rabbit,R,R,ASE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19400818,19400818,1940
martr105,Martinez,Rabbit,R,R,NY6,23,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,19400511,19400908,1940
matcj101,Matchett,Jack,L,R,KCM,25,23,13,10,0,0,0,0,0,0,0,0,0,0,0,0,19400421,19400902,1940
mathv101,Mathis,Verdell,L,L,MEM,54,21,11,10,0,5,0,0,0,6,22,0,27,0,0,0,19400407,19400929,1940
mattf101,Matthews,Fran,L,L,NW2,41,0,0,0,0,39,0,0,0,1,0,0,1,0,0,0,19400417,19400906,1940
maywe101,Mayweather,Ed,L,L,ASW,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
maywe101,Mayweather,Ed,L,L,SAS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19401001,19401001,1940
maywe101,Mayweather,Ed,L,L,SNO,33,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,19400324,19400929,1940
mcalf101,McAllister,Frank,R,R,SNO,15,14,9,5,0,0,0,0,0,0,0,1,1,0,0,0,19400324,19400901,1940
mcbrf101,McBride,Fred,R,R,BIR,16,1,0,1,0,10,0,1,0,0,0,0,0,0,0,0,19400421,19400901,1940
mcdab101,McDaniel,Booker,R,R,KCM,23,0,0,0,0,0,0,0,0,20,0,2,22,0,0,0,19400508,19400630,1940
mcdow101,McDonald,Webster,L,R,PH5,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,19400530,19400622,1940
mcheh101,McHenry,Henry,R,R,ASE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
mcheh101,McHenry,Henry,R,R,PH5,50,25,20,5,0,0,0,0,0,0,0,9,9,0,5,0,19400511,19400902,1940
mckig101,McKinnis,Gready,R,L,AST,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19401004,19401004,1940
merch101,Merchant,Henry,L,L,CAG,15,6,4,2,0,0,0,0,0,4,4,0,8,0,0,0,19400609,19400908,1940
mickj101,Mickey,James,?,R,BIR,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,19400414,19400512,1940
milez101,Miles,Zell,R,R,CAG,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19400818,19400823,1940
millf106,Miller,Flash,R,R,NY5,21,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,19400331,19400707,1940
millh104,Miller,Henry,R,R,PH5,13,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,19400518,19400915,1940
millw107,Miller,Wadel,?,?,CAG,19,18,9,9,0,0,0,0,0,0,0,1,1,0,0,0,19400518,19400908,1940
milth101,Milton,Henry,L,R,ASW,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19400818,19400818,1940
milth101,Milton,Henry,L,R,KCM,36,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,19400519,19400908,1940
mincp101,Mincy,Purnell,L,L,NW2,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19400530,19400629,1940
mincp101,Mincy,Purnell,L,L,NY5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19400721,19400728,1940
miraa101,Mirabal,Antonio,?,?,NY6,19,0,0,0,0,0,6,0,7,0,0,5,5,0,0,0,19400428,19400922,1940
missj102,Missouri,Jim,L,L,PH5,22,22,7,15,0,0,0,0,0,0,0,0,0,0,0,0,19400511,19400818,1940
mitca102,Mitchell,Alonzo,R,R,CV9,8,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,19400609,19400902,1940
mitcg101,Mitchell,George,R,R,SAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19401001,19401001,1940
mitcg101,Mitchell,George,R,R,SNO,7,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,19400331,19400803,1940
moodb101,Moody,Blanch,?,?,BIR,17,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,19400421,19400804,1940
moorr104,Moore,Red,L,L,BLG,60,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,19400331,19400914,1940
moorr104,Moore,Red,L,L,NAS,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19401001,19401004,1940
moorr104,Moore,Red,L,L,NW2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
moren101,Moreland,Nate,R,L,BLG,18,15,8,7,1,0,0,0,0,0,0,2,2,0,1,0,19400608,19400922,1940
moren101,Moreland,Nate,R,L,NAS,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19401001,19401004,1940
mornl101,Morney,Leroy,B,R,ASW,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19400818,19400818,1940
mornl101,Morney,Leroy,B,R,CAG,20,0,0,0,0,0,0,0,16,2,0,1,3,0,0,0,19400414,19400908,1940
morts102,Morton,Sy,R,R,PH5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19400511,19400518,1940
mosel101,Moses,Lefty,?,L,KCM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400508,19400508,1940
murru101,Murray,,?,R,BLG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400407,19400407,1940
nealu101,Neal,,?,?,HOM,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19400714,19400714,1940
nearh101,Nears,Henry,?,?,BIR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400517,19400517,1940
nearh101,Nears,Henry,?,?,MEM,6,1,0,1,1,0,0,0,0,0,1,2,3,0,0,0,19400331,19400505,1940
newmw101,Newman,William,?,?,MEM,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19400602,19400602,1940
newsu101,Newson,,?,?,NW2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19400417,19400417,1940
nixow102,Nixon,Willie,?,?,AST,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19401004,19401004,1940
nixow102,Nixon,Willie,?,?,BIR,32,0,0,0,0,0,0,0,0,3,0,27,30,0,0,0,19400331,19400922,1940
nixow102,Nixon,Willie,?,?,NW2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
normb103,Norman,Bud,?,?,IN8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400618,19400618,1940
oaklc101,Oakley,Charles,?,?,SNO,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,19400715,19400815,1940
oneib801,O`Neil,Buck,R,R,KCM,43,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,19400421,19400908,1940
owens101,Owens,Smoky,?,R,CV9,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,19400324,19400627,1940
owens102,Owens,Sylvester,?,?,IN8,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,19400718,19400818,1940
owens102,Owens,Sylvester,?,?,SNO,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19400519,19400520,1940
paigs101,Paige,Satchel,R,R,KCM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400908,19400908,1940
palmc101,Palm,Clarence,R,R,PH5,24,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,19400704,19400915,1940
parkc101,Parks,Charlie,R,R,BLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940
parkc101,Parks,Charlie,R,R,NW2,20,0,0,0,13,0,0,2,0,0,1,0,1,0,0,0,19400417,19400906,1940
parnr102,Parnell,Roy,R,R,PH5,59,2,1,1,0,0,0,0,0,55,2,0,56,0,0,0,19400511,19400907,1940
paynr101,Payne,Rusty,?,?,IN8,5,0,0,0,2,0,0,0,0,0,3,0,3,0,0,0,19400421,19400609,1940
pearl102,Pearson,Lennie,R,R,NW2,46,0,0,0,0,0,0,18,7,3,17,1,20,0,0,0,19400417,19400906,1940
perkb101,Perkins,Bill,R,R,ASE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
perkb101,Perkins,Bill,R,R,BLG,46,0,0,0,30,0,0,0,0,12,0,4,16,0,0,0,19400505,19400922,1940
perrw101,Perry,Walter,L,R,HOM,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400405,19400405,1940
phill101,Phillips,Lefty,?,L,BLG,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19400407,19400811,1940
procg101,Proctor,George,?,?,PH5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19400622,19400622,1940
ray-j102,Ray,Johnny,L,R,CV9,28,0,0,0,0,3,0,0,0,0,23,1,24,0,0,0,19400324,19400902,1940
reddu101,Redd,Ulysses,R,R,BIR,28,0,0,0,1,0,0,1,24,0,0,0,0,0,0,0,19400414,19400922,1940
reduw101,Redus,Wilson,R,R,CAG,19,0,0,0,0,0,0,0,0,10,0,2,12,0,1,0,19400503,19400908,1940
reeda102,Reed,Allen,?,L,NW2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19400506,19400513,1940
reesj103,Reese,Jimmy,L,L,BLG,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19400824,19400902,1940
reevd101,Reeves,Donald,L,L,ASW,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19400818,19400818,1940
reevd101,Reeves,Donald,L,L,CAG,24,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,19400503,19400804,1940
rhoda101,Rhodes,Army,?,?,CAG,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19400818,19400818,1940
rhonu101,Rhone,,?,?,IN8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19400814,19400814,1940
